city,date,aqi
Muzaffarnagar,14-02-2025 17:00:00,94.0
Noida,14-02-2025 17:00:00,141.0
Noida,14-02-2025 17:00:00,62.0
Noida,14-02-2025 17:00:00,74.0
Noida,14-02-2025 17:00:00,25.0
Varanasi,14-02-2025 17:00:00,1.0
Vrindavan,14-02-2025 17:00:00,27.0
Kashipur,14-02-2025 17:00:00,36.0
Kashipur,14-02-2025 17:00:00,8.0
Kashipur,14-02-2025 17:00:00,30.0
Prayagraj,14-02-2025 17:00:00,21.0
Prayagraj,14-02-2025 17:00:00,30.0
Prayagraj,14-02-2025 17:00:00,16.0
Prayagraj,14-02-2025 17:00:00,6.0
Prayagraj,14-02-2025 17:00:00,17.0
Lucknow,14-02-2025 17:00:00,30.0
Meerut,14-02-2025 17:00:00,69.0
Moradabad,14-02-2025 17:00:00,16.0
Moradabad,14-02-2025 17:00:00,32.0
Moradabad,14-02-2025 17:00:00,19.0
Meerut,14-02-2025 17:00:00,22.0
Meerut,14-02-2025 17:00:00,26.0
Moradabad,14-02-2025 17:00:00,20.0
Prayagraj,14-02-2025 17:00:00,5.0
Varanasi,14-02-2025 17:00:00,8.0
Barrackpore,14-02-2025 17:00:00,10.0
Barrackpore,14-02-2025 17:00:00,105.0
Durgapur,14-02-2025 17:00:00,7.0
Durgapur,14-02-2025 17:00:00,72.0
Durgapur,14-02-2025 17:00:00,54.0
Durgapur,14-02-2025 17:00:00,169.0
Durgapur,14-02-2025 17:00:00,35.0
Haldia,14-02-2025 17:00:00,16.0
Howrah,14-02-2025 17:00:00,176.0
Howrah,14-02-2025 17:00:00,17.0
Kolkata,14-02-2025 17:00:00,66.0
Kolkata,14-02-2025 17:00:00,117.0
Kolkata,14-02-2025 17:00:00,6.0
Kolkata,14-02-2025 17:00:00,10.0
Kolkata,14-02-2025 17:00:00,150.0
Kolkata,14-02-2025 17:00:00,137.0
Kolkata,14-02-2025 17:00:00,79.0
Kolkata,14-02-2025 17:00:00,147.0
Kolkata,14-02-2025 17:00:00,4.0
Kolkata,14-02-2025 17:00:00,55.0
Siliguri,14-02-2025 17:00:00,142.0
Siliguri,14-02-2025 17:00:00,38.0
Siliguri,14-02-2025 17:00:00,17.0
Naharlagun,14-02-2025 17:00:00,3.0
Guwahati,14-02-2025 17:00:00,10.0
Guwahati,14-02-2025 17:00:00,33.0
Guwahati,14-02-2025 17:00:00,90.0
Guwahati,14-02-2025 17:00:00,10.0
Guwahati,14-02-2025 17:00:00,34.0
Amaravati,14-02-2025 17:00:00,28.0
Amaravati,14-02-2025 17:00:00,38.0
Anantapur,14-02-2025 17:00:00,4.0
Chittoor,14-02-2025 17:00:00,16.0
Chittoor,14-02-2025 17:00:00,31.0
Kadapa,14-02-2025 17:00:00,12.0
Tirumala,14-02-2025 17:00:00,79.0
Tirumala,14-02-2025 17:00:00,2.0
Vijayawada,14-02-2025 17:00:00,8.0
Vijayawada,14-02-2025 17:00:00,4.0
Nalbari,14-02-2025 17:00:00,5.0
Nalbari,14-02-2025 17:00:00,24.0
Sivasagar,14-02-2025 17:00:00,8.0
Sivasagar,14-02-2025 17:00:00,13.0
Sivasagar,14-02-2025 17:00:00,13.0
Araria,14-02-2025 17:00:00,7.0
Araria,14-02-2025 17:00:00,10.0
Arrah,14-02-2025 17:00:00,9.0
Arrah,14-02-2025 17:00:00,18.0
Aurangabad,14-02-2025 17:00:00,2.0
Aurangabad,14-02-2025 17:00:00,1.0
Aurangabad,14-02-2025 17:00:00,29.0
Begusarai,14-02-2025 17:00:00,94.0
Vijayawada,14-02-2025 17:00:00,65.0
Vijayawada,14-02-2025 17:00:00,46.0
Vijayawada,14-02-2025 17:00:00,4.0
Visakhapatnam,14-02-2025 17:00:00,67.0
Guwahati,14-02-2025 17:00:00,99.0
Guwahati,14-02-2025 17:00:00,16.0
Nagaon,14-02-2025 17:00:00,65.0
Nagaon,14-02-2025 17:00:00,7.0
Nalbari,14-02-2025 17:00:00,90.0
Amaravati,14-02-2025 17:00:00,34.0
Amaravati,14-02-2025 17:00:00,54.0
Bhagalpur,14-02-2025 17:00:00,37.0
Bhagalpur,14-02-2025 17:00:00,8.0
Buxar,14-02-2025 17:00:00,92.0
Buxar,14-02-2025 17:00:00,8.0
Buxar,14-02-2025 17:00:00,43.0
Chhapra,14-02-2025 17:00:00,66.0
Bhilai,14-02-2025 17:00:00,37.0
Bilaspur,14-02-2025 17:00:00,16.0
Bilaspur,14-02-2025 17:00:00,22.0
Chhal,14-02-2025 17:00:00,77.0
Chhal,14-02-2025 17:00:00,30.0
Chhal,14-02-2025 17:00:00,13.0
Korba,14-02-2025 17:00:00,1.0
Korba,14-02-2025 17:00:00,54.0
Korba,14-02-2025 17:00:00,46.0
Purnia,14-02-2025 17:00:00,61.0
Rajgir,14-02-2025 17:00:00,99.0
Saharsa,14-02-2025 17:00:00,75.0
Saharsa,14-02-2025 17:00:00,17.0
Saharsa,14-02-2025 17:00:00,35.0
Samastipur,14-02-2025 17:00:00,32.0
Samastipur,14-02-2025 17:00:00,20.0
Muzaffarpur,14-02-2025 17:00:00,9.0
Muzaffarpur,14-02-2025 17:00:00,4.0
Patna,14-02-2025 17:00:00,20.0
Patna,14-02-2025 17:00:00,39.0
Patna,14-02-2025 17:00:00,182.0
Patna,14-02-2025 17:00:00,7.0
Patna,14-02-2025 17:00:00,67.0
Bhilai,14-02-2025 17:00:00,34.0
Bhilai,14-02-2025 17:00:00,6.0
Bhilai,14-02-2025 17:00:00,25.0
Bhilai,14-02-2025 17:00:00,42.0
Bhilai,14-02-2025 17:00:00,47.0
Siwan,14-02-2025 17:00:00,86.0
Chandigarh,14-02-2025 17:00:00,50.0
Chandigarh,14-02-2025 17:00:00,30.0
Chandigarh,14-02-2025 17:00:00,17.0
Chandigarh,14-02-2025 17:00:00,21.0
Chandigarh,14-02-2025 17:00:00,87.0
Manguraha,14-02-2025 17:00:00,10.0
Motihari,14-02-2025 17:00:00,7.0
Munger,14-02-2025 17:00:00,68.0
Hajipur,14-02-2025 17:00:00,39.0
Katihar,14-02-2025 17:00:00,35.0
Katihar,14-02-2025 17:00:00,17.0
Kishanganj,14-02-2025 17:00:00,113.0
Kishanganj,14-02-2025 17:00:00,29.0
Korba,14-02-2025 17:00:00,56.0
Korba,14-02-2025 17:00:00,35.0
Kunjemura,14-02-2025 17:00:00,77.0
Kunjemura,14-02-2025 17:00:00,8.0
Raipur,14-02-2025 17:00:00,27.0
Patna,14-02-2025 17:00:00,9.0
Patna,14-02-2025 17:00:00,24.0
Patna,14-02-2025 17:00:00,10.0
Patna,14-02-2025 17:00:00,7.0
Delhi,14-02-2025 17:00:00,33.0
Delhi,14-02-2025 17:00:00,4.0
Delhi,14-02-2025 17:00:00,20.0
Delhi,14-02-2025 17:00:00,176.0
Delhi,14-02-2025 17:00:00,127.0
Delhi,14-02-2025 17:00:00,17.0
Delhi,14-02-2025 17:00:00,68.0
Delhi,14-02-2025 17:00:00,5.0
Delhi,14-02-2025 17:00:00,70.0
Delhi,14-02-2025 17:00:00,23.0
Delhi,14-02-2025 17:00:00,45.0
Delhi,14-02-2025 17:00:00,9.0
Delhi,14-02-2025 17:00:00,64.0
Delhi,14-02-2025 17:00:00,10.0
Delhi,14-02-2025 17:00:00,102.0
Delhi,14-02-2025 17:00:00,93.0
Delhi,14-02-2025 17:00:00,34.0
Delhi,14-02-2025 17:00:00,122.0
Delhi,14-02-2025 17:00:00,42.0
Delhi,14-02-2025 17:00:00,91.0
Delhi,14-02-2025 17:00:00,11.0
Delhi,14-02-2025 17:00:00,40.0
Delhi,14-02-2025 17:00:00,121.0
Delhi,14-02-2025 17:00:00,97.0
Delhi,14-02-2025 17:00:00,136.0
Delhi,14-02-2025 17:00:00,29.0
Delhi,14-02-2025 17:00:00,26.0
Delhi,14-02-2025 17:00:00,7.0
Delhi,14-02-2025 17:00:00,27.0
Delhi,14-02-2025 17:00:00,33.0
Delhi,14-02-2025 17:00:00,69.0
Raipur,14-02-2025 17:00:00,108.0
Tumidih,14-02-2025 17:00:00,86.0
Tumidih,14-02-2025 17:00:00,1.0
Delhi,14-02-2025 17:00:00,87.0
Delhi,14-02-2025 17:00:00,120.0
Delhi,14-02-2025 17:00:00,39.0
Delhi,14-02-2025 17:00:00,104.0
Delhi,14-02-2025 17:00:00,17.0
Delhi,14-02-2025 17:00:00,90.0
Gandhinagar,14-02-2025 17:00:00,53.0
Gandhinagar,14-02-2025 17:00:00,5.0
Gandhinagar,14-02-2025 17:00:00,57.0
Gandhinagar,14-02-2025 17:00:00,3.0
Surat,14-02-2025 17:00:00,68.0
Surat,14-02-2025 17:00:00,25.0
Vapi,14-02-2025 17:00:00,10.0
Faridabad,14-02-2025 17:00:00,8.0
Faridabad,14-02-2025 17:00:00,48.0
Gurugram,14-02-2025 17:00:00,111.0
Gurugram,14-02-2025 17:00:00,9.0
Gurugram,14-02-2025 17:00:00,20.0
Gurugram,14-02-2025 17:00:00,90.0
Gurugram,14-02-2025 17:00:00,28.0
Delhi,14-02-2025 17:00:00,57.0
Delhi,14-02-2025 17:00:00,46.0
Delhi,14-02-2025 17:00:00,54.0
Delhi,14-02-2025 17:00:00,7.0
Delhi,14-02-2025 17:00:00,14.0
Delhi,14-02-2025 17:00:00,101.0
Delhi,14-02-2025 17:00:00,10.0
Delhi,14-02-2025 17:00:00,16.0
Delhi,14-02-2025 17:00:00,152.0
Delhi,14-02-2025 17:00:00,95.0
Ahmedabad,14-02-2025 17:00:00,76.0
Ahmedabad,14-02-2025 17:00:00,46.0
Ahmedabad,14-02-2025 17:00:00,176.0
Vatva,14-02-2025 17:00:00,61.0
Vatva,14-02-2025 17:00:00,7.0
Vatva,14-02-2025 17:00:00,2.0
Charkhi Dadri,14-02-2025 17:00:00,18.0
Faridabad,14-02-2025 17:00:00,11.0
Faridabad,14-02-2025 17:00:00,12.0
Baddi,14-02-2025 17:00:00,94.0
Baddi,14-02-2025 17:00:00,24.0
Baddi,14-02-2025 17:00:00,86.0
Srinagar,14-02-2025 17:00:00,1.0
Dhanbad,14-02-2025 17:00:00,42.0
Ahmedabad,14-02-2025 17:00:00,68.0
Ahmedabad,14-02-2025 17:00:00,25.0
Ahmedabad,14-02-2025 17:00:00,27.0
Ahmedabad,14-02-2025 17:00:00,10.0
Ahmedabad,14-02-2025 17:00:00,65.0
Ahmedabad,14-02-2025 17:00:00,98.0
Ahmedabad,14-02-2025 17:00:00,155.0
Delhi,14-02-2025 17:00:00,26.0
Delhi,14-02-2025 17:00:00,52.0
Delhi,14-02-2025 17:00:00,29.0
Bengaluru,14-02-2025 17:00:00,2.0
Bengaluru,14-02-2025 17:00:00,11.0
Bengaluru,14-02-2025 17:00:00,18.0
Chikkaballapur,14-02-2025 17:00:00,80.0
Chikkaballapur,14-02-2025 17:00:00,89.0
Chikkaballapur,14-02-2025 17:00:00,19.0
Chikkaballapur,14-02-2025 17:00:00,32.0
Hubballi,14-02-2025 17:00:00,40.0
Kalaburagi,14-02-2025 17:00:00,34.0
Kalaburagi,14-02-2025 17:00:00,36.0
Bengaluru,14-02-2025 17:00:00,32.0
Bengaluru,14-02-2025 17:00:00,40.0
Bengaluru,14-02-2025 17:00:00,2.0
Bengaluru,14-02-2025 17:00:00,12.0
Bengaluru,14-02-2025 17:00:00,50.0
Bengaluru,14-02-2025 17:00:00,12.0
Bengaluru,14-02-2025 17:00:00,20.0
Bengaluru,14-02-2025 17:00:00,77.0
Bengaluru,14-02-2025 17:00:00,19.0
Bengaluru,14-02-2025 17:00:00,23.0
Bengaluru,14-02-2025 17:00:00,38.0
Davanagere,14-02-2025 17:00:00,39.0
Dharwad,14-02-2025 17:00:00,7.0
Gadag,14-02-2025 17:00:00,2.0
Gadag,14-02-2025 17:00:00,51.0
Mangalore,14-02-2025 17:00:00,70.0
Mysuru,14-02-2025 17:00:00,19.0
Ramanagara,14-02-2025 17:00:00,77.0
Bengaluru,14-02-2025 17:00:00,6.0
Bengaluru,14-02-2025 17:00:00,36.0
Bengaluru,14-02-2025 17:00:00,86.0
Hassan,14-02-2025 17:00:00,2.0
Hubballi,14-02-2025 17:00:00,8.0
Tumakuru,14-02-2025 17:00:00,159.0
Tumakuru,14-02-2025 17:00:00,7.0
Sagar,14-02-2025 17:00:00,71.0
Sagar,14-02-2025 17:00:00,3.0
Satna,14-02-2025 17:00:00,62.0
Satna,14-02-2025 17:00:00,19.0
Singrauli,14-02-2025 17:00:00,43.0
Singrauli,14-02-2025 17:00:00,83.0
Singrauli,14-02-2025 17:00:00,3.0
Singrauli,14-02-2025 17:00:00,27.0
Ujjain,14-02-2025 17:00:00,110.0
Indore,14-02-2025 17:00:00,7.0
Indore,14-02-2025 17:00:00,51.0
Indore,14-02-2025 17:00:00,85.0
Indore,14-02-2025 17:00:00,99.0
Indore,14-02-2025 17:00:00,52.0
Jabalpur,14-02-2025 17:00:00,7.0
Jabalpur,14-02-2025 17:00:00,30.0
Maihar,14-02-2025 17:00:00,24.0
Mandideep,14-02-2025 17:00:00,172.0
Pithampur,14-02-2025 17:00:00,3.0
Sagar,14-02-2025 17:00:00,2.0
Bhopal,14-02-2025 17:00:00,30.0
Bhopal,14-02-2025 17:00:00,40.0
Bhopal,14-02-2025 17:00:00,44.0
Bhopal,14-02-2025 17:00:00,53.0
Bhopal,14-02-2025 17:00:00,26.0
Dewas,14-02-2025 17:00:00,5.0
Dewas,14-02-2025 17:00:00,34.0
Jabalpur,14-02-2025 17:00:00,51.0
Jabalpur,14-02-2025 17:00:00,45.0
Jabalpur,14-02-2025 17:00:00,9.0
Jabalpur,14-02-2025 17:00:00,41.0
Katni,14-02-2025 17:00:00,128.0
Katni,14-02-2025 17:00:00,71.0
Dewas,14-02-2025 17:00:00,48.0
Gwalior,14-02-2025 17:00:00,72.0
Gwalior,14-02-2025 17:00:00,138.0
Gwalior,14-02-2025 17:00:00,105.0
Gwalior,14-02-2025 17:00:00,27.0
Yadgir,14-02-2025 17:00:00,19.0
Kollam,14-02-2025 17:00:00,34.0
Indore,14-02-2025 17:00:00,11.0
Indore,14-02-2025 17:00:00,17.0
Indore,14-02-2025 17:00:00,56.0
Chandrapur,14-02-2025 17:00:00,55.0
Dhule,14-02-2025 17:00:00,64.0
Jalgaon,14-02-2025 17:00:00,23.0
Jalgaon,14-02-2025 17:00:00,68.0
Jalna,14-02-2025 17:00:00,78.0
Jalna,14-02-2025 17:00:00,2.0
Kolhapur,14-02-2025 17:00:00,5.0
Latur,14-02-2025 17:00:00,67.0
Mahad,14-02-2025 17:00:00,8.0
Mahad,14-02-2025 17:00:00,19.0
Malegaon,14-02-2025 17:00:00,10.0
Mumbai,14-02-2025 17:00:00,184.0
Mumbai,14-02-2025 17:00:00,36.0
Mumbai,14-02-2025 17:00:00,50.0
Mumbai,14-02-2025 17:00:00,83.0
Mumbai,14-02-2025 17:00:00,15.0
Mumbai,14-02-2025 17:00:00,19.0
Ahmednagar,14-02-2025 17:00:00,44.0
Ahmednagar,14-02-2025 17:00:00,174.0
Amravati,14-02-2025 17:00:00,4.0
Amravati,14-02-2025 17:00:00,21.0
Amravati,14-02-2025 17:00:00,16.0
Amravati,14-02-2025 17:00:00,49.0
Aurangabad,14-02-2025 17:00:00,84.0
Aurangabad,14-02-2025 17:00:00,40.0
Aurangabad,14-02-2025 17:00:00,4.0
Aurangabad,14-02-2025 17:00:00,20.0
Badlapur,14-02-2025 17:00:00,4.0
Badlapur,14-02-2025 17:00:00,60.0
Belapur,14-02-2025 17:00:00,21.0
Bhiwandi,14-02-2025 17:00:00,55.0
Boisar,14-02-2025 17:00:00,19.0
Boisar,14-02-2025 17:00:00,71.0
Kalyan,14-02-2025 17:00:00,1.0
Kalyan,14-02-2025 17:00:00,18.0
Kolhapur,14-02-2025 17:00:00,74.0
Kolhapur,14-02-2025 17:00:00,23.0
Mumbai,14-02-2025 17:00:00,117.0
Mumbai,14-02-2025 17:00:00,112.0
Mumbai,14-02-2025 17:00:00,12.0
Mumbai,14-02-2025 17:00:00,61.0
Mumbai,14-02-2025 17:00:00,26.0
Mumbai,14-02-2025 17:00:00,54.0
Navi Mumbai,14-02-2025 17:00:00,108.0
Navi Mumbai,14-02-2025 17:00:00,63.0
Navi Mumbai,14-02-2025 17:00:00,8.0
Navi Mumbai,14-02-2025 17:00:00,48.0
Parbhani,14-02-2025 17:00:00,38.0
Parbhani,14-02-2025 17:00:00,60.0
Pimpri-Chinchwad,14-02-2025 17:00:00,110.0
Nagpur,14-02-2025 17:00:00,96.0
Nagpur,14-02-2025 17:00:00,25.0
Nagpur,14-02-2025 17:00:00,66.0
Nagpur,14-02-2025 17:00:00,29.0
Nagpur,14-02-2025 17:00:00,4.0
Nanded,14-02-2025 17:00:00,93.0
Nanded,14-02-2025 17:00:00,15.0
Nanded,14-02-2025 17:00:00,23.0
Mumbai,14-02-2025 17:00:00,95.0
Mumbai,14-02-2025 17:00:00,123.0
Mumbai,14-02-2025 17:00:00,36.0
Mumbai,14-02-2025 17:00:00,5.0
Nagpur,14-02-2025 17:00:00,17.0
Nagpur,14-02-2025 17:00:00,44.0
Mumbai,14-02-2025 17:00:00,24.0
Mumbai,14-02-2025 17:00:00,76.0
Mumbai,14-02-2025 17:00:00,127.0
Mumbai,14-02-2025 17:00:00,106.0
Mumbai,14-02-2025 17:00:00,118.0
Mumbai,14-02-2025 17:00:00,80.0
Mumbai,14-02-2025 17:00:00,6.0
Mumbai,14-02-2025 17:00:00,28.0
Mumbai,14-02-2025 17:00:00,176.0
Mumbai,14-02-2025 17:00:00,28.0
Mumbai,14-02-2025 17:00:00,130.0
Navi Mumbai,14-02-2025 17:00:00,35.0
Navi Mumbai,14-02-2025 17:00:00,44.0
Navi Mumbai,14-02-2025 17:00:00,21.0
Navi Mumbai,14-02-2025 17:00:00,69.0
Pimpri-Chinchwad,14-02-2025 17:00:00,5.0
Pimpri-Chinchwad,14-02-2025 17:00:00,115.0
Pimpri-Chinchwad,14-02-2025 17:00:00,14.0
Pimpri-Chinchwad,14-02-2025 17:00:00,12.0
Mumbai,14-02-2025 17:00:00,19.0
Mumbai,14-02-2025 17:00:00,133.0
Mumbai,14-02-2025 17:00:00,16.0
Nashik,14-02-2025 17:00:00,17.0
Nashik,14-02-2025 17:00:00,24.0
Nashik,14-02-2025 17:00:00,69.0
Barbil,14-02-2025 17:00:00,21.0
Baripada,14-02-2025 17:00:00,79.0
Baripada,14-02-2025 17:00:00,5.0
Bhubaneswar,14-02-2025 17:00:00,156.0
Bhubaneswar,14-02-2025 17:00:00,151.0
Bhubaneswar,14-02-2025 17:00:00,31.0
Bhubaneswar,14-02-2025 17:00:00,6.0
Bhubaneswar,14-02-2025 17:00:00,67.0
Bhubaneswar,14-02-2025 17:00:00,20.0
Thane,14-02-2025 17:00:00,2.0
Thane,14-02-2025 17:00:00,22.0
Thane,14-02-2025 17:00:00,61.0
Ulhasnagar,14-02-2025 17:00:00,111.0
Ulhasnagar,14-02-2025 17:00:00,3.0
Ulhasnagar,14-02-2025 17:00:00,20.0
Ulhasnagar,14-02-2025 17:00:00,18.0
Ulhasnagar,14-02-2025 17:00:00,39.0
Pune,14-02-2025 17:00:00,21.0
Pune,14-02-2025 17:00:00,79.0
Pune,14-02-2025 17:00:00,158.0
Pune,14-02-2025 17:00:00,136.0
Pune,14-02-2025 17:00:00,62.0
Pune,14-02-2025 17:00:00,69.0
Pune,14-02-2025 17:00:00,78.0
Virar,14-02-2025 17:00:00,14.0
Aizawl,14-02-2025 17:00:00,27.0
Aizawl,14-02-2025 17:00:00,70.0
Aizawl,14-02-2025 17:00:00,1.0
Aizawl,14-02-2025 17:00:00,14.0
Kohima,14-02-2025 17:00:00,4.0
Kohima,14-02-2025 17:00:00,1.0
Balasore,14-02-2025 17:00:00,22.0
Balasore,14-02-2025 17:00:00,20.0
Cuttack,14-02-2025 17:00:00,3.0
Keonjhar,14-02-2025 17:00:00,30.0
Keonjhar,14-02-2025 17:00:00,11.0
Rairangpur,14-02-2025 17:00:00,3.0
Bileipada,14-02-2025 17:00:00,38.0
Brajrajnagar,14-02-2025 17:00:00,9.0
Cuttack,14-02-2025 17:00:00,134.0
Sangli,14-02-2025 17:00:00,136.0
Sangli,14-02-2025 17:00:00,2.0
Pune,14-02-2025 17:00:00,67.0
Pune,14-02-2025 17:00:00,74.0
Pune,14-02-2025 17:00:00,9.0
Rourkela,14-02-2025 17:00:00,58.0
Rourkela,14-02-2025 17:00:00,73.0
Suakati,14-02-2025 17:00:00,102.0
Suakati,14-02-2025 17:00:00,128.0
Suakati,14-02-2025 17:00:00,12.0
Suakati,14-02-2025 17:00:00,28.0
Suakati,14-02-2025 17:00:00,15.0
Talcher,14-02-2025 17:00:00,217.0
Talcher,14-02-2025 17:00:00,42.0
Barmer,14-02-2025 17:00:00,72.0
Barmer,14-02-2025 17:00:00,30.0
Bharatpur,14-02-2025 17:00:00,78.0
Bhilwara,14-02-2025 17:00:00,8.0
Bhilwara,14-02-2025 17:00:00,27.0
Bhilwara,14-02-2025 17:00:00,62.0
Bhiwadi,14-02-2025 17:00:00,12.0
Bhiwadi,14-02-2025 17:00:00,12.0
Dholpur,14-02-2025 17:00:00,7.0
Dholpur,14-02-2025 17:00:00,27.0
Dungarpur,14-02-2025 17:00:00,159.0
Dungarpur,14-02-2025 17:00:00,116.0
Hanumangarh,14-02-2025 17:00:00,14.0
Jaipur,14-02-2025 17:00:00,132.0
Tensa,14-02-2025 17:00:00,5.0
Puducherry,14-02-2025 17:00:00,24.0
Amritsar,14-02-2025 17:00:00,31.0
Bathinda,14-02-2025 17:00:00,32.0
Ajmer,14-02-2025 17:00:00,18.0
Alwar,14-02-2025 17:00:00,72.0
Banswara,14-02-2025 17:00:00,6.0
Banswara,14-02-2025 17:00:00,176.0
Baran,14-02-2025 17:00:00,35.0
Mandi Gobindgarh,14-02-2025 17:00:00,48.0
Patiala,14-02-2025 17:00:00,80.0
Rupnagar,14-02-2025 17:00:00,7.0
Khanna,14-02-2025 17:00:00,6.0
Khanna,14-02-2025 17:00:00,21.0
Mandi Gobindgarh,14-02-2025 17:00:00,114.0
Mandi Gobindgarh,14-02-2025 17:00:00,169.0
Bhiwadi,14-02-2025 17:00:00,77.0
Bikaner,14-02-2025 17:00:00,58.0
Bundi,14-02-2025 17:00:00,58.0
Chittorgarh,14-02-2025 17:00:00,33.0
Churu,14-02-2025 17:00:00,28.0
Udaipur,14-02-2025 17:00:00,52.0
Gangtok,14-02-2025 17:00:00,88.0
Gangtok,14-02-2025 17:00:00,2.0
Gangtok,14-02-2025 17:00:00,1.0
Jodhpur,14-02-2025 17:00:00,9.0
Jodhpur,14-02-2025 17:00:00,33.0
Jodhpur,14-02-2025 17:00:00,78.0
Jodhpur,14-02-2025 17:00:00,77.0
Jodhpur,14-02-2025 17:00:00,163.0
Jaipur,14-02-2025 17:00:00,86.0
Jaipur,14-02-2025 17:00:00,100.0
Jaipur,14-02-2025 17:00:00,2.0
Jaipur,14-02-2025 17:00:00,103.0
Jaipur,14-02-2025 17:00:00,157.0
Nagaur,14-02-2025 17:00:00,187.0
Nagaur,14-02-2025 17:00:00,6.0
Pali,14-02-2025 17:00:00,173.0
Pratapgarh,14-02-2025 17:00:00,61.0
Jhalawar,14-02-2025 17:00:00,86.0
Jhunjhunu,14-02-2025 17:00:00,6.0
Jhunjhunu,14-02-2025 17:00:00,64.0
Jodhpur,14-02-2025 17:00:00,48.0
Chennai,14-02-2025 17:00:00,34.0
Chennai,14-02-2025 17:00:00,19.0
Chennai,14-02-2025 17:00:00,16.0
Chennai,14-02-2025 17:00:00,17.0
Chennai,14-02-2025 17:00:00,83.0
Jaipur,14-02-2025 17:00:00,115.0
Jaipur,14-02-2025 17:00:00,117.0
Jaipur,14-02-2025 17:00:00,50.0
Jaisalmer,14-02-2025 17:00:00,4.0
Rajsamand,14-02-2025 17:00:00,95.0
Sikar,14-02-2025 17:00:00,83.0
Sikar,14-02-2025 17:00:00,44.0
Sikar,14-02-2025 17:00:00,61.0
Ariyalur,14-02-2025 17:00:00,10.0
Ariyalur,14-02-2025 17:00:00,1.0
Chennai,14-02-2025 17:00:00,30.0
Chennai,14-02-2025 17:00:00,12.0
Coimbatore,14-02-2025 17:00:00,102.0
Cuddalore,14-02-2025 17:00:00,2.0
Dindigul,14-02-2025 17:00:00,10.0
Gummidipoondi,14-02-2025 17:00:00,100.0
Kanchipuram,14-02-2025 17:00:00,36.0
Kanchipuram,14-02-2025 17:00:00,8.0
Ranipet,14-02-2025 17:00:00,8.0
Ranipet,14-02-2025 17:00:00,1.0
Salem,14-02-2025 17:00:00,70.0
Salem,14-02-2025 17:00:00,12.0
Salem,14-02-2025 17:00:00,3.0
Thanjavur,14-02-2025 17:00:00,41.0
Hyderabad,14-02-2025 17:00:00,87.0
Hyderabad,14-02-2025 17:00:00,29.0
Hyderabad,14-02-2025 17:00:00,2.0
Hyderabad,14-02-2025 17:00:00,50.0
Hyderabad,14-02-2025 17:00:00,26.0
Hyderabad,14-02-2025 17:00:00,52.0
Hyderabad,14-02-2025 17:00:00,21.0
Hyderabad,14-02-2025 17:00:00,15.0
Hyderabad,14-02-2025 17:00:00,98.0
Hyderabad,14-02-2025 17:00:00,6.0
Palkalaiperur,14-02-2025 17:00:00,30.0
Palkalaiperur,14-02-2025 17:00:00,10.0
Perundurai,14-02-2025 17:00:00,57.0
Ramanathapuram,14-02-2025 17:00:00,4.0
Karur,14-02-2025 17:00:00,69.0
Madurai,14-02-2025 17:00:00,16.0
Nagapattinam,14-02-2025 17:00:00,27.0
Ooty,14-02-2025 17:00:00,67.0
Chennai,14-02-2025 17:00:00,8.0
Coimbatore,14-02-2025 17:00:00,2.0
Coimbatore,14-02-2025 17:00:00,24.0
Hyderabad,14-02-2025 17:00:00,64.0
Hyderabad,14-02-2025 17:00:00,14.0
Hyderabad,14-02-2025 17:00:00,86.0
Tirunelveli,14-02-2025 17:00:00,24.0
Virudhunagar,14-02-2025 17:00:00,22.0
Greater Noida,14-02-2025 17:00:00,7.0
Greater Noida,14-02-2025 17:00:00,42.0
Hapur,14-02-2025 17:00:00,28.0
Jhansi,14-02-2025 17:00:00,26.0
Kanpur,14-02-2025 17:00:00,58.0
Kanpur,14-02-2025 17:00:00,109.0
Kanpur,14-02-2025 17:00:00,22.0
Kanpur,14-02-2025 17:00:00,40.0
Kanpur,14-02-2025 17:00:00,89.0
Kanpur,14-02-2025 17:00:00,2.0
Khurja,14-02-2025 17:00:00,1.0
Lucknow,14-02-2025 17:00:00,14.0
Agra,14-02-2025 17:00:00,11.0
Baghpat,14-02-2025 17:00:00,3.0
Baghpat,14-02-2025 17:00:00,30.0
Baghpat,14-02-2025 17:00:00,59.0
Firozabad,14-02-2025 17:00:00,44.0
Ghaziabad,14-02-2025 17:00:00,61.0
Ghaziabad,14-02-2025 17:00:00,12.0
Ghaziabad,14-02-2025 17:00:00,34.0
Agra,14-02-2025 17:00:00,30.0
Agra,14-02-2025 17:00:00,1.0
Agra,14-02-2025 17:00:00,14.0
Agra,14-02-2025 17:00:00,31.0
Agra,14-02-2025 17:00:00,4.0
Hyderabad,14-02-2025 17:00:00,9.0
Hyderabad,14-02-2025 17:00:00,34.0
Hyderabad,14-02-2025 17:00:00,13.0
Hyderabad,14-02-2025 17:00:00,103.0
Lucknow,14-02-2025 17:00:00,38.0
Lucknow,14-02-2025 17:00:00,34.0
Bareilly,14-02-2025 17:00:00,22.0
Firozabad,14-02-2025 17:00:00,43.0
Greater Noida,14-02-2025 17:00:00,29.0
Vrindavan,14-02-2025 17:00:00,12.0
Vrindavan,14-02-2025 17:00:00,11.0
Dehradun,14-02-2025 17:00:00,56.0
Dehradun,14-02-2025 17:00:00,20.0
Kashipur,14-02-2025 17:00:00,87.0
